auditory_auditory_ABS,auditory_cingulooper_ABS,auditory_cinguloparietal_ABS,auditory_DAN_ABS,auditory_DMN_ABS,auditory_EXE_ABS,auditory_retrospenialtemporal_ABS,auditory_salience_ABS,auditory_sensorymotorhand_ABS,auditory_sensorymotormouth_ABS,auditory_VAN_ABS,auditory_VIS_ABS,cingulooper_cingulooper_ABS,cingulooper_cinguloparietal_ABS,cingulooper_DAN_ABS,cingulooper_DMN_ABS,cingulooper_EXE_ABS,cingulooper_retrospenialtemporal_ABS,cingulooper_salience_ABS,cingulooper_sensorymotorhand_ABS,cingulooper_sensorymotormouth_ABS,cingulooper_VAN_ABS,cingulooper_VIS_ABS,cinguloparietal_cinguloparietal_ABS,cinguloparietal_DAN_ABS,cinguloparietal_DMN_ABS,cinguloparietal_EXE_ABS,cinguloparietal_retrospenialtemporal_ABS,cinguloparietal_salience_ABS,cinguloparietal_sensorymotorhand_ABS,cinguloparietal_sensorymotormouth_ABS,cinguloparietal_VAN_ABS,cinguloparietal_VIS_ABS,DAN_DAN_ABS,DAN_DMN_ABS,DAN_EXE_ABS,DAN_retrospenialtemporal_ABS,DAN_salience_ABS,DAN_sensorymotorhand_ABS,DAN_sensorymotormouth_ABS,DAN_VAN_ABS,DAN_VIS_ABS,DMN_DMN_ABS,DMN_EXE_ABS,DMN_retrospenialtemporal_ABS,DMN_salience_ABS,DMN_sensorymotorhand_ABS,DMN_sensorymotormouth_ABS,DMN_VAN_ABS,DMN_VIS_ABS,EXE_EXE_ABS,EXE_retrospenialtemporal_ABS,EXE_salience_ABS,EXE_sensorymotorhand_ABS,EXE_sensorymotormouth_ABS,EXE_VAN_ABS,EXE_VIS_ABS,retrospenialtemporal_retrospenialtemporal_ABS,retrospenialtemporal_salience_ABS,retrospenialtemporal_sensorymotorhand_ABS,retrospenialtemporal_sensorymotormouth_ABS,retrospenialtemporal_VAN_ABS,retrospenialtemporal_VIS_ABS,salience_salience_ABS,salience_sensorymotorhand_ABS,salience_sensorymotormouth_ABS,salience_VAN_ABS,salience_VIS_ABS,sensorymotorhand_sensorymotorhand_ABS,sensorymotorhand_sensorymotormouth_ABS,sensorymotorhand_VAN_ABS,sensorymotorhand_VIS_ABS,sensorymotormouth_sensorymotormouth_ABS,sensorymotormouth_VAN_ABS,sensorymotormouth_VIS_ABS,VAN_VAN_ABS,VAN_VIS_ABS,VAN_VIS_ABS.1
0.23369668,0.13681055,0.02456469,0.04233803,0.02039736,0.008072,0.09140623,0.05041923,0.02941111,0.17018292,0.06300735,0.0862856,0.28314659,0.04527489,0.09937351,0.11660536,0.03723098,0.20850137,0.15780538,0.01870526,0.0303037,0.02621528,0.07320148,0.99475415,0.06896852,0.04200353,0.0407127,0.08387674,0.01192867,0.08368763,0.09327363,0.07738024,0.04102142,0.17667405,0.13976624,0.00684626,0.07874407,0.04271741,0.01997384,0.11663889,0.04530557,0.13593615,0.37283064,0.02992499,0.07299319,0.03230926,0.06306255,0.02375357,0.16674043,0.08328792,0.15933563,0.09308926,0.09668463,0.02249884,0.00356731,0.07731884,0.057666,0.73464685,0.25628203,0.03628765,0.000649,0.27599735,0.10529358,0.27021275,0.05471634,0.01181986,0.17196795,0.02042842,0.25811744,0.01575839,0.01878382,0.11357958,0.70183686,0.04303811,0.12117544,0.32693398,0.09733452,0.36557992
0.28610809,0.1373399,0.099813,0.09010337,0.0253125,0.04366842,0.10703698,0.0239343,0.10607423,0.24334785,0.06747076,0.01981562,0.28388613,0.08409106,0.1776707,0.11119755,0.10180978,0.17845418,0.02762974,0.15834783,0.19915856,0.00475187,0.01355374,0.91504203,0.12256866,0.02453613,0.18396481,0.13535394,0.12106925,0.15290608,0.20844071,0.11381753,0.06969132,0.25207417,0.1189487,0.11559547,0.15345183,0.07400937,0.14598575,0.15813378,0.05256693,0.15387968,0.44708219,0.03246866,0.04481614,0.04179915,0.08418747,0.0358845,0.09275318,0.06918159,0.22550701,0.00032943,0.08045023,0.09602708,0.14300335,0.02685705,0.12746929,0.63108111,0.01327566,0.11708568,0.11272514,0.07450655,0.01236006,0.20920273,0.11588373,0.07656512,0.08807184,0.05623121,0.32295751,0.20574614,0.03773737,0.04701716,0.7457424,0.02202764,0.03211205,0.18666893,0.05683873,0.41968937
0.28729032,0.16870287,0.04601363,0.12639202,0.0417814,0.03216907,0.13499328,0.06126288,0.18220503,0.24598642,0.15709973,0.02556752,0.33335951,0.10671996,0.19674004,0.15980784,0.03829236,0.25283518,0.04485211,0.13209615,0.07766562,0.05120952,0.02682611,0.86611347,0.08262004,0.07699727,0.01770782,0.06292499,0.17366447,0.05132621,0.15977387,0.20659431,0.12172708,0.32984711,0.18461635,0.0522555,0.19925441,0.14471354,0.12875132,0.06699707,0.0103797,0.18252407,0.26677853,0.03656173,0.18184638,0.01539166,0.05237405,0.07891105,0.0138973,0.01386615,0.20145983,0.1435372,0.11455885,0.06548436,0.05441009,0.04981112,0.1283385,0.80901508,0.06015275,0.07632635,0.03854844,0.2658205,0.12136142,0.34748982,0.12898717,0.0938666,0.02619881,0.11609673,0.31869567,0.19171993,0.04554892,0.0120628,0.5677343,0.10288829,0.04037979,0.39708833,0.10154701,0.39343341
0.23811306,0.17568778,0.01289244,0.09718967,0.04425267,0.015293,0.10769242,0.1104974,0.11390428,0.14136347,0.01109187,0.0141086,0.28818459,0.03745179,0.15564415,0.15897642,0.0119992,0.08577389,0.18259263,0.0945131,0.10930336,0.00696144,0.01572308,0.91274909,0.01979171,0.04317507,0.11680402,0.07227203,0.27188802,0.13265373,0.07619041,0.04783769,0.00682418,0.26406165,0.2302596,0.04749315,0.08540797,0.00147555,0.09392181,0.15529199,0.07813262,0.1712619,0.39416232,0.01466146,0.01898235,0.02082526,0.05661029,0.03057416,0.07731451,0.09399613,0.21381981,0.13389331,0.2019339,0.08326329,0.07793651,0.04593708,0.0971587,0.59970967,0.27217987,0.01518233,0.00944295,0.07376197,0.08931869,0.72620926,0.03689434,0.01499933,0.03720507,0.09434381,0.21091288,0.15229376,0.00222562,0.02203548,0.52920455,0.02277343,0.13077732,0.19515673,0.06861155,0.45678414
0.39119335,0.15727664,0.03939589,0.14929529,0.05124202,0.04869277,0.00016346,0.06343385,0.31383514,0.32373037,0.03890955,0.05349615,0.36155301,0.0644041,0.18419013,0.13483013,0.0306959,0.0649295,0.06082663,0.11322108,0.15579364,0.04381924,0.02639973,1.19402405,0.00933183,0.08076291,0.11971742,0.06588426,0.01784339,0.17096638,0.16232269,0.08472252,0.03224872,0.34521957,0.16756916,0.06033085,0.01812896,0.11200435,0.16916869,0.24463857,0.0949006,0.23376621,0.29427924,0.02719279,0.00779428,0.02475444,0.11860201,0.12064793,0.06493166,0.10376175,0.27144232,0.18057334,0.17633813,0.05621383,0.11662712,0.04511783,0.16873035,0.59689208,0.08342084,0.04461749,0.01609029,0.11944985,0.16256682,0.20085399,0.08037862,0.15086262,0.03560894,0.14818237,0.47142224,0.35070967,0.01262056,0.06056567,0.85433682,0.06805765,0.14873908,0.20931769,0.11287139,0.4260521
0.33547219,0.21353982,0.04791515,0.02142491,0.04012985,0.01840066,0.07553154,0.13117487,0.07698265,0.20054838,0.0738638,0.06783165,0.44594803,0.00161552,0.09621185,0.05309218,0.11381886,0.19365465,0.22957124,0.13257187,0.07517902,0.0523564,0.07102412,0.61205499,0.0162989,0.00482951,0.05886067,0.13602727,0.09496749,0.06931602,0.0062661,0.05918074,0.07300393,0.23439542,0.13995133,0.09905822,0.02843998,0.11682801,0.02770269,0.03653154,0.13460552,0.13233733,0.27441542,0.01753717,0.03335247,0.03847098,0.06822181,0.03957858,0.12770128,0.01174304,0.35807949,0.11460036,0.17711147,0.05725685,0.02581653,0.03960167,0.19205414,0.69100047,0.16673884,0.04464087,0.02140791,0.10732581,0.19546388,0.39208875,0.03100934,0.00068915,0.13801613,0.25050296,0.22287988,0.0164709,0.0263968,0.07439791,0.48468127,0.03409592,0.07090105,0.2413964,0.11718869,0.40443297
0.32839104,0.15153855,0.06520239,0.03956039,0.01978056,0.06995047,0.01192886,0.02042284,0.15574941,0.15944671,0.10812017,0.0961945,0.23681686,0.02246904,0.04805073,0.06133868,0.03877213,0.05063036,0.07942518,0.14162844,0.02728738,0.01940932,0.09089494,0.67033803,0.10829886,0.06604072,0.05265604,0.08099452,0.12027777,0.10058708,0.04662427,0.1566539,0.16805521,0.24138113,0.10196428,0.12057018,0.00319556,0.060247,0.03897968,0.11531033,0.09628456,0.1453616,0.2491142,0.09745389,0.02495092,0.04847017,0.04610425,0.01361261,0.09107683,0.00753382,0.26896719,0.01594397,0.00396582,0.03947914,0.06895499,0.00869215,0.11510356,0.47885669,0.04072266,0.00175684,0.11177202,0.07489705,0.10529027,0.19903567,0.02946239,0.00338061,0.03459853,0.05803869,0.32275732,0.01369758,0.0140509,0.12313032,0.47966835,0.00759858,0.07777113,0.22047197,0.12587225,0.40993774
0.44878108,0.29600788,0.01521668,0.02544813,0.14242202,0.02037084,0.01092763,0.12684126,0.28860261,0.35897255,0.16896007,0.05049171,0.42249109,0.07137216,0.05044252,0.18126648,0.12536702,0.04815231,0.27723144,0.06675018,0.18817717,0.11418098,0.06925415,0.51739949,0.10752313,0.06806464,0.10000834,0.40891645,0.20596856,0.2483241,0.0775865,0.03884699,0.04367652,0.23960093,0.08001219,0.08635884,0.04900342,0.18975007,0.04372531,0.0211536,0.06884913,0.14527383,0.29673017,0.04686501,0.04799544,0.01001655,0.12407732,0.10235051,0.0181708,0.03981908,0.18203054,0.01612372,0.16944463,0.07774195,0.00555796,0.08063977,0.1108649,0.66550225,0.02156537,0.0830296,0.05909325,0.03766688,0.14610391,0.59522178,0.09280359,0.05106291,0.06991162,0.16405203,0.4703287,0.26518293,0.1282243,0.00853464,0.49732671,0.21813692,0.00698099,0.16981936,0.09193284,0.34960789
0.31754759,0.15546364,0.09428945,0.07923668,0.05233997,0.02643202,0.09703785,0.00995392,0.10721296,0.28511275,0.08114944,0.02319658,0.31033979,0.19905128,0.10738674,0.09150529,0.03379381,0.16358944,0.13642656,0.10546402,0.14365207,0.057271,0.03088278,1.02244332,0.09826726,0.00805128,0.03915212,0.05169188,0.17974983,0.02774933,0.23603801,0.02800849,0.1211612,0.23371223,0.12032041,0.00825415,0.01656708,0.1339729,0.08629514,0.10162987,0.03463966,0.14004079,0.26812728,0.11833118,0.04062894,0.10780634,0.01785641,0.07972014,0.04408392,0.03714814,0.15083253,0.0938124,0.01049094,0.04045189,0.06081405,0.02611108,0.12358713,0.67622417,0.08582558,0.08344845,0.13995185,0.12390855,0.22729693,0.46031372,0.06266078,0.04287997,0.09570649,0.12080485,0.25107031,0.00793075,0.0251552,0.00012458,0.82096708,0.02594056,0.04898958,0.19133962,0.10433814,0.40424774
0.40449519,0.17118549,0.05229884,0.07429085,0.09122769,0.02807128,0.11131032,0.03252235,0.19087904,0.37305798,0.06319408,0.07641818,0.40200798,0.13038429,0.18528261,0.07282682,0.02645713,0.16930021,0.21061799,0.07264481,0.08471368,0.0149937,0.00937898,1.11210065,0.0578243,0.01093152,0.05746762,0.00092187,0.31387914,0.15063648,0.08217596,0.05326917,0.03005991,0.24570381,0.13159088,0.06685906,0.03957647,0.01217882,0.018734,0.01693604,0.06328287,0.17075558,0.26007811,0.01002871,0.13001203,0.0247288,0.0607661,0.12328566,0.08737782,0.08957225,0.26523723,0.11012334,0.18252214,0.07025665,0.0553192,0.05634745,0.20893306,0.70855051,0.24751252,0.09328039,0.05617884,0.14795648,0.14744004,0.50099648,0.08117654,0.12900983,0.07079819,0.16519178,0.29912385,0.27826984,0.05104292,0.08233573,0.85415504,0.08230198,0.09962141,0.12875065,0.1321994,0.59178459
0.44870024,0.27680601,0.03974376,0.03744748,0.07026415,0.00298201,0.16933353,0.11466032,0.15102788,0.25018272,0.13073869,0.18292249,0.31497681,0.02746969,0.0645795,0.03248984,0.00284486,0.20600279,0.15923439,0.13197092,0.12664929,0.07250284,0.12474817,0.91769277,0.01886394,0.01571403,0.00447659,0.14390372,0.00264834,0.03214634,0.0265717,0.14307691,0.006011,0.22796707,0.12508781,0.07550483,0.02465548,0.02304048,0.03248545,0.01331831,0.11668592,0.13671898,0.23966675,0.02407498,0.016364,0.04198846,0.00636666,0.07576011,0.12719845,0.05616056,0.28495588,0.11706259,0.2247547,0.04483068,0.03779237,0.05955637,0.19296479,0.70247933,0.30435156,0.09007558,0.02124199,0.16524422,0.24736656,0.53101096,0.00548475,0.01656893,0.11137646,0.16925052,0.26821786,0.1134801,0.01201556,0.13569587,0.57886121,0.05538235,0.08335422,0.36025751,0.16101753,0.51123089
0.29860509,0.16709267,0.01345605,0.09899205,0.01179258,0.03039184,0.01133267,0.0888522,0.10295383,0.27663217,0.0703086,0.02647902,0.27015852,0.08176936,0.11860891,0.09809775,0.02469712,0.0497967,0.14843363,0.09693772,0.15249063,0.06358437,0.05579197,0.77322253,0.06110582,0.0616156,0.04359219,0.16505508,0.22875068,0.01713738,0.03183369,0.08948639,0.12266281,0.18345217,0.07503952,0.06587956,0.00338804,0.01409765,0.06284011,0.13876312,0.01167318,0.08639296,0.20390683,0.0164533,0.10395072,0.04397183,0.01639543,0.00269113,0.01052716,0.02532019,0.13130358,0.11169361,0.1104984,0.03629289,0.06713588,0.02880052,0.13029147,0.58691331,0.0020203,0.02550188,0.03276409,0.09509343,0.23607892,0.57146894,0.026319,0.02708477,0.03249543,0.06284709,0.18861424,0.08767402,0.0213125,0.01279682,0.84369372,0.02653142,0.02264356,0.1292707,0.10272759,0.34009818
0.33925548,0.15977905,0.04915836,0.05421346,0.04557953,0.03494289,0.0192455,0.02791638,0.21098097,0.38141212,0.07796157,0.04202115,0.2526002,0.08803724,0.06150613,0.12296417,0.03012925,0.04043424,0.0914725,0.0922589,0.18881487,0.05439222,0.04860913,1.10347391,0.10260906,0.11995929,0.00611185,0.17490214,0.06773836,0.08183314,0.03173109,0.1509681,0.10475315,0.21036296,0.08942863,0.09692296,0.00961955,0.06058204,0.01803223,0.07120666,0.06467655,0.17646204,0.2256141,0.04711255,0.02163509,0.03158831,0.08735637,0.03319215,0.00681836,0.02410429,0.21197689,0.08131213,0.11176516,0.03019238,0.05966613,0.07344182,0.1352339,0.60896135,0.0548094,0.00250051,0.04392568,0.11253913,0.13786437,0.2251517,0.03922019,0.04871526,0.07090725,0.06686697,0.33927832,0.2566409,0.0594051,0.10834777,0.79040228,0.00779089,0.02140312,0.21760714,0.13637423,0.41621519
0.3373688,0.19639229,0.0727552,0.07745839,0.06256689,0.06154812,0.11492722,0.02018018,0.16291991,0.2644816,0.08021523,0.05109469,0.37372133,0.05713232,0.23468384,0.12014471,0.00514142,0.20148739,0.11088021,0.11045383,0.17747469,0.01800228,0.04625322,1.17257756,0.10639706,0.20774309,0.01719602,0.12917122,0.14981264,0.12531474,0.15830025,0.03114439,0.03455133,0.31197631,0.22932708,0.0143464,0.07754473,0.00103572,0.05084194,0.12326348,0.07941902,0.20376577,0.34338986,0.08179927,0.03913839,0.06516372,0.000861,0.00339187,0.10920577,0.14336911,0.15442287,0.0643273,0.07688345,0.06433808,0.05383592,0.05116269,0.06542284,0.54562011,0.03834405,0.0826716,0.20310592,0.10784659,0.13282386,0.38233442,0.03229492,0.0292992,0.03765761,0.0656336,0.25504943,0.20658375,0.03931533,0.04726538,0.61036489,0.03494007,0.00710811,0.20577162,0.10691352,0.38995794
0.28287449,0.09135347,0.10610964,0.05730434,0.05337819,0.06073655,0.03008923,0.11038051,0.11833649,0.20810866,0.04155537,0.02351512,0.36181571,0.02510098,0.2492486,0.18906228,0.01526723,0.07327921,0.0905361,0.08903066,0.01922569,0.04938714,0.11933439,0.9509954,0.08470624,0.00691372,0.06159822,0.21341476,0.07653959,0.1066413,0.03750119,0.11529776,0.2262068,0.31389614,0.23986789,0.02411309,0.0620062,0.01612855,0.06774089,0.07941602,0.12610243,0.18038858,0.38581,0.0777449,0.07875374,0.01882616,0.05413354,0.05697589,0.15440633,0.08967688,0.32897111,0.31677406,0.24178018,0.0769689,0.10544777,0.07875719,0.1353865,0.78083241,0.21460327,0.01442482,0.07474904,0.13622347,0.27757286,0.4751194,0.14265724,0.1727406,0.10559209,0.03805447,0.28830317,0.05219972,0.07444282,0.09558904,0.53742653,0.02758548,0.07323957,0.26984167,0.11575036,0.50790889
0.27635834,0.19201059,0.05014202,0.09105824,0.02349328,0.03827983,0.14658295,0.00497704,0.02925659,0.06285985,0.09002328,0.05740056,0.49203692,0.06950843,0.29511169,0.23560257,0.08005488,0.28381893,0.07605134,0.03463994,0.00518119,0.08375777,0.08163132,0.88612223,0.13074149,0.22123487,0.14088209,0.07762433,0.21764447,0.20035019,0.011245,0.11195918,0.02611161,0.34418234,0.23869688,0.01323778,0.14464615,0.06860674,0.03787061,0.01890054,0.02252003,0.06069321,0.34875292,0.06969967,0.10630094,0.00400921,0.04671593,0.01282074,0.02358534,0.01319968,0.33479354,0.23655458,0.17904919,0.16904494,0.05752834,0.18706307,0.09742796,0.80149753,0.17999687,0.01225719,0.05295603,0.17721853,0.26939383,0.33822373,0.07704245,0.07351973,0.1550067,0.09338655,0.36121485,0.00839735,0.09949279,0.09980994,0.51567657,0.00076927,0.05969544,0.25062597,0.08196116,0.38364552
0.3067552,0.11480136,0.0200065,0.00447016,0.09087619,0.00455911,0.10775468,0.05127394,0.09771193,0.23960722,0.13005563,0.05343423,0.26161969,0.09652258,0.07388528,0.01859594,0.00697649,0.08401325,0.01832032,0.04912696,0.10164546,0.02711571,0.04341366,0.9416679,0.03410088,0.1181216,0.04447763,0.05372342,0.10497687,0.08545608,0.07271278,0.05853691,0.15552385,0.24250791,0.11113222,0.03210721,0.05643431,0.1303509,0.0545478,0.09090904,0.08911112,0.16523933,0.24583128,0.05886183,0.07258395,0.10198003,0.00749033,0.07594993,0.11645859,0.00043,0.18299101,0.08983296,0.11255264,0.05360983,0.01778427,0.02737193,0.1006071,0.54518114,0.11529,0.03804095,0.01485464,0.17015445,0.25713711,0.36638822,0.07226903,0.01117784,0.1773151,0.12853472,0.1620898,0.01775566,0.0065925,0.01066016,0.71198773,0.06138305,0.09063409,0.24345574,0.11797115,0.41054567
0.28588484,0.18022663,0.04270079,0.01390053,0.03006408,0.00164359,0.11412245,0.05433668,0.09293239,0.25952,0.03558395,0.07316626,0.25857488,0.01701308,0.01878239,0.08416567,0.08009992,0.09326649,0.17432855,0.03649361,0.16048393,0.00373659,0.05706251,0.88886188,0.12237529,0.03452369,0.00751271,0.17626865,0.05695435,0.0945989,0.1083378,0.01564814,0.08389903,0.1477126,0.05914191,0.04548246,0.03028233,0.06605778,0.00457812,0.02436076,0.03429808,0.09941048,0.26245492,0.11310751,0.06347903,0.04603152,0.00721197,0.06245609,0.1328848,0.01751021,0.16213828,0.0275656,0.12962784,0.02172037,0.00374899,0.03784882,0.0623696,0.51279294,0.00790609,0.08152051,0.1740349,0.11288311,0.12133179,0.50219477,0.05135837,0.02705681,0.08637332,0.06386631,0.22815426,0.10586981,0.02105283,0.10374242,0.46503174,0.07357089,0.04582897,0.23935799,0.01604889,0.2727309
0.34981415,0.1968718,0.09577885,0.05026003,0.06547682,0.0564037,0.08025501,0.15169648,0.08736373,0.16134772,0.12810312,0.20438241,0.22217705,0.10832385,0.03357363,0.04089885,0.12597293,0.09399459,0.24884413,0.0486848,0.11815091,0.12227494,0.14813983,0.89468077,0.04752131,0.08541852,0.16181742,0.07137078,0.09047454,0.2157873,0.0792128,0.13017586,0.033121,0.12991188,0.02213753,0.03509686,0.0064195,0.08462226,0.05424026,0.01403409,0.05980946,0.12457511,0.09440684,0.08841908,0.08152147,0.02921696,0.13190007,0.09874119,0.00216351,0.00784797,0.26018845,0.10992079,0.18028424,0.05781912,0.093226,0.07096931,0.06150485,0.50867628,0.09109544,0.11147149,0.15427881,0.10586697,0.15346656,0.51514841,0.08197509,0.0165272,0.19447023,0.15083562,0.251456,0.17692601,0.00905067,0.0287147,0.52503208,0.00056583,0.15359568,0.2027572,0.13601668,0.39925763
0.42942959,0.20680689,0.1033725,0.05808834,0.04718785,0.07978047,0.02305677,0.11371469,0.26261922,0.36367527,0.08738619,0.01965883,0.26696048,0.02945825,0.07165693,0.07555649,0.03660994,0.04606476,0.1191502,0.12638465,0.21605746,0.01864234,0.02118897,1.12467563,0.05701597,0.01086409,0.05717031,0.05921254,0.10427374,0.23109213,0.0471008,0.01437364,0.13781729,0.21980281,0.05987587,0.07643525,0.09520598,0.01052037,0.08091522,0.13008679,0.03458053,0.14798548,0.22177689,0.03436298,0.02172058,0.01309766,0.00186658,0.04432063,0.0533558,0.02203432,0.2842135,0.05734317,0.18460713,0.12204883,0.10177558,0.02311465,0.15770499,0.41071525,0.0129369,0.06439068,0.02012366,0.02089617,0.07956439,0.45079505,0.00370434,0.03741152,0.06550716,0.09943921,0.46167141,0.33789275,0.01075395,0.07439732,0.72413388,0.01035143,0.08006221,0.21860441,0.00130827,0.35692568
0.21400949,0.12148728,0.01161237,0.0560016,0.00840869,0.03268694,0.07498951,0.00325903,0.09703665,0.08856819,0.04332347,0.05273772,0.43949781,0.22499813,0.23078223,0.22364163,0.07317164,0.09000735,0.10289045,0.09964751,0.02868029,0.12653167,0.05415239,1.08510058,0.06802712,0.0711977,0.05293253,0.27078736,0.19460245,0.12525611,0.05848475,0.11925867,0.14721411,0.2625853,0.22920441,0.07605403,0.02458825,0.07627699,0.08113195,0.01330909,0.16349662,0.08349885,0.36097579,0.03650805,0.03138723,0.08212162,0.07309377,0.07152857,0.20220756,0.00512967,0.20639994,0.07031284,0.03373255,0.04028069,0.04293648,0.00382247,0.13895903,0.44967252,0.00941604,0.09093039,0.02940626,0.05462681,0.21196478,0.36085881,0.07064546,0.02851211,0.08065809,0.05428345,0.26218037,0.04651326,0.01450981,0.04884549,0.67837867,0.01001866,0.07264272,0.30120411,0.05573548,0.33909555
0.30177972,0.16329888,0.02399543,0.03551589,0.08738431,0.05002794,0.08628265,0.06059687,0.09711128,0.211399,0.07946611,0.03670707,0.30489306,0.02884166,0.14915077,0.05554236,0.05698476,0.16007335,0.13148667,0.08915047,0.15540008,0.01773727,0.00043437,0.44750528,0.01030752,0.00471052,0.01550533,0.03184144,0.00315183,0.07728043,0.03005095,0.04555738,0.08376955,0.24781077,0.12114138,0.11442815,0.0687254,0.04745218,0.07851205,0.07971828,0.08014408,0.14748602,0.31074586,0.06390964,0.06739545,0.03397715,0.0455456,0.1494813,0.06033963,0.00021287,0.26614442,0.02278273,0.08933559,0.07587176,0.11542832,0.06390803,0.15502013,0.57625908,0.01448705,0.05267088,0.22175552,0.07821645,0.03953133,0.34961414,0.04832222,0.0543513,0.05062739,0.09779953,0.24867174,0.07616981,0.01581882,0.01178635,0.67906789,0.02159125,0.04543852,0.15325431,0.07251991,0.33301624
0.38972328,0.27564106,0.08369658,0.09489063,0.00678192,0.07309492,0.01671392,0.11023023,0.12980503,0.35672473,0.04845551,0.05243001,0.40237551,0.07238567,0.15249337,0.13460754,0.0079065,0.11415538,0.19802823,0.03502733,0.2676937,0.01176676,0.07361731,0.95550462,0.04455467,0.04562444,0.1501585,0.01353857,0.12811525,0.18124175,0.07338326,0.17803752,0.00478326,0.1981646,0.10839613,0.02815349,0.08292793,0.0514412,0.0461675,0.13268692,0.06892044,0.15263114,0.30428606,0.10041707,0.09737403,0.03997856,0.02712039,0.02073901,0.09674515,0.046471,0.26081912,0.07268686,0.06709553,0.09432129,0.0962274,0.06742527,0.12654531,0.60000592,0.02033968,0.00110893,0.1022042,0.0436749,0.01954158,0.44218864,0.09586745,0.08555581,0.042041,0.09895799,0.25926308,0.15750298,0.02250295,0.04493269,0.72346913,0.0416167,0.11473431,0.26400399,0.06529338,0.3431059
0.41476908,0.29336691,0.11900204,0.05911851,0.07353994,0.0226931,0.07061155,0.06957982,0.14594741,0.33109564,0.12893527,0.01895265,0.38890967,0.00118944,0.03836269,0.0116327,0.01440965,0.0909035,0.05346816,0.11171235,0.22825084,0.07935737,0.07817958,0.78054534,0.047285,0.04441232,0.00331599,0.19405522,0.0653949,0.21365074,0.06898172,0.08947862,0.05916247,0.13918329,0.08704363,0.0301986,0.02287671,0.06336354,0.03208893,0.05120522,0.04389081,0.10563885,0.26151317,0.01680864,0.13801396,0.05163937,0.00752806,0.04098605,0.11767644,0.17096156,0.20011341,0.10864419,0.09444509,0.04001879,0.09592705,0.04188196,0.09071461,0.50954608,0.0132236,0.09307551,0.02588292,0.09533161,0.29113361,0.25956496,0.00867476,0.03738919,0.04028494,0.06059263,0.23180044,0.10384946,0.00651306,0.06061686,0.70305777,0.06590435,0.08598448,0.21504647,0.09368234,0.44042727
0.17416367,0.13518811,0.03169141,0.00790874,0.03054671,0.00621317,0.04525176,0.03799812,0.10253256,0.17480802,0.05489299,0.09425358,0.25696414,0.01641569,0.11244,0.04742909,0.00139702,0.11454568,0.06442788,0.16697712,0.15627024,0.00835247,0.04628537,0.61437826,0.1181771,0.0283572,0.03616637,0.19276239,0.10702127,0.04482325,0.06142994,0.13005864,0.21286264,0.27924136,0.10852706,0.09610806,0.00181554,0.1337165,0.0898314,0.10893076,0.16481242,0.18781171,0.28980746,0.07641954,0.09479194,0.06349287,0.01276917,0.00131795,0.06698093,0.0397664,0.16129392,0.05723043,0.12305853,0.05348192,0.07039985,0.08017801,0.13178822,0.54901176,0.06796452,0.13402709,0.05698704,0.07709764,0.17397995,0.25077171,0.00358377,0.08501475,0.08664511,0.17814641,0.29629584,0.10472739,0.0388383,0.05243657,0.6953414,0.02364483,0.03915184,0.21135037,0.17168693,0.44708026
0.36082522,0.25291729,0.15798884,0.04871907,0.01306736,0.00836178,0.13754416,0.12505651,0.12263481,0.22530923,0.14741866,0.11340776,0.36945701,0.20250417,0.15523843,0.09109642,0.00884381,0.21707412,0.17079424,0.10591001,0.17030261,0.11602579,0.06564684,0.88079125,0.17727435,0.05537747,0.02664704,0.39753261,0.0178181,0.17175038,0.11885596,0.12217214,0.05900714,0.27002592,0.13736569,0.01993888,0.13013897,0.03783054,0.03616218,0.15027689,0.03271911,0.15511296,0.23258904,0.02452374,0.00056967,0.03418443,0.02990228,1.35e-05,0.03313604,0.06282035,0.29307529,0.01252338,0.09608036,0.01489052,0.05919207,0.04919011,0.09825041,0.63062687,0.04894949,0.11580401,0.06991064,0.13392062,0.11976044,0.2545041,0.0105924,0.03302143,0.08407301,0.09424156,0.24287893,0.02586018,0.07528691,0.06895877,0.46659246,0.03624535,0.09220313,0.20187452,0.1041252,0.40123147
