src_subject_id,FA_cingulatecingulum_R,FA_CinguluteCingulum_L,FA_corpuscallosum,FA_Corticospinal_L,FA_Corticospinal_R,FA_forecepsmajor,FA_forecepsminor,FA_Fornix_L,FA_Fornix_R,FA_IFC_SupFrontal_L,FA_IFC_SupFrontal_R,FA_inferiorfrontooccipitalfasiculus_L,FA_inferiorfrontooccipitalfasiculus_R,FA_inferiorlongfascic_L,FA_inferiorlongfascic_R,FA_ParahippocampalCingulum_L,FA_ParahippocampalCingulum_R,FA_parietalSLF_L,FA_parietalSLF_R,FA_temporalSLF_L,FA_temporalSLF_R,FA_striatal_IFC_L,FA_striatal_IFC_R,FA_superiorcorticalstriate_Frontal_L,FA_superiorcorticalstriate_Frontal_R,FA_superiorcorticalstriate_Parietal_L,FA_superiorcorticalstriate_Parietal_R,FA_ThalamicRadiations_R,FA_thalamicradiations_L,FA_uncinate_L,FA_uncinate_R
NDAR_INVVCKR7V40,0.51562005,0.54105336,0.63270666,0.61642902,0.59940675,0.68158777,0.57996871,0.37806175,0.37971817,0.49320899,0.47123061,0.53957232,0.5313485,0.51159516,0.50334853,0.35485344,0.39673044,0.51279972,0.51130521,0.56586293,0.52731165,0.4635064,0.45007916,0.46919236,0.44868113,0.49007449,0.47197704,0.44203673,0.46468055,0.4796494,0.4689736
NDAR_INVVCWLD1YC,0.4840656,0.52597618,0.61044307,0.6045096,0.61692592,0.68695245,0.55366672,0.40626332,0.4193588,0.47555157,0.4579206,0.5169893,0.50449007,0.50649352,0.50997922,0.38932123,0.39247697,0.49162773,0.48606515,0.52609263,0.48912371,0.44343752,0.41313062,0.44702131,0.47239243,0.49245921,0.51314614,0.41846048,0.44464614,0.45075132,0.43534517
NDAR_INVVCXM5YTD,0.43028168,0.50799357,0.58460482,0.56168332,0.5967896,0.65503431,0.53927422,0.36731133,0.38131992,0.45141188,0.44612014,0.4933931,0.49747112,0.47941092,0.48081811,0.33944873,0.30711795,0.4891987,0.49579637,0.5363577,0.50228768,0.41165684,0.38558305,0.40257406,0.42858976,0.45330448,0.48870838,0.43232829,0.42828222,0.43410673,0.44667055
NDAR_INVVD3KF4HE,0.48011948,0.51478293,0.57597663,0.60846309,0.60274659,0.66277316,0.50938486,0.41575316,0.43179625,0.44605712,0.43321799,0.51289469,0.48730868,0.49429402,0.47182227,0.3975659,0.37703484,0.47417218,0.45889446,0.51139366,0.48298582,0.38354478,0.33690116,0.44717185,0.44157754,0.4667684,0.4955266,0.39075879,0.41087735,0.4370741,0.39967907
NDAR_INVVDK9BUDJ,0.48204213,0.53038557,0.58755024,0.62687498,0.63940011,0.67008161,0.51076278,0.35012199,0.35785767,0.47493792,0.47993862,0.52457443,0.51196045,0.54115849,0.53414173,0.37501371,0.34886483,0.5282771,0.5157061,0.5539339,0.53312477,0.4207531,0.40211041,0.47464129,0.50600799,0.52339398,0.55128989,0.40736029,0.4114869,0.4757902,0.44857991
NDAR_INVVE6MPVNE,0.37373515,0.49984497,0.54781455,0.60666928,0.59486425,0.56933908,0.46049828,0.36125225,0.37793573,0.43725533,0.44147203,0.43757383,0.43343473,0.46268122,0.47530069,0.30303211,0.32062967,0.42775123,0.43097211,0.47733278,0.46874483,0.35803255,0.33440858,0.45619872,0.44439792,0.48233486,0.48539716,0.39029361,0.40283997,0.40385245,0.38309843
NDAR_INVVEFD0RED,0.37471045,0.37812798,0.54611811,0.62060444,0.61897812,0.60721964,0.52548042,0.30235481,0.38422415,0.41905886,0.45263555,0.47660376,0.44851682,0.48190852,0.49017819,0.26844994,0.34752547,0.41232884,0.44883029,0.4896281,0.51226123,0.39937995,0.38060226,0.43591692,0.50051084,0.4599246,0.52482599,0.35253088,0.41701348,0.42238236,0.40779657
NDAR_INVVEMXZMTT,0.41506574,0.52366631,0.56907955,0.56071551,0.55647285,0.58495037,0.53392221,0.38703782,0.33910206,0.45045985,0.42924223,0.49924692,0.48815845,0.47616759,0.46882268,0.36906639,0.38069672,0.48148,0.48225262,0.52069167,0.48639442,0.40671485,0.36169878,0.41382665,0.40637871,0.44258657,0.44090993,0.40096475,0.41964732,0.43700979,0.41958148
NDAR_INVVERH3XXB,0.38375995,0.49836963,0.54981991,0.57590213,0.60110598,0.5902383,0.50604802,0.36933318,0.35835184,0.43534066,0.43785911,0.49607742,0.48657899,0.48473913,0.4789911,0.32949422,0.345257,0.47090559,0.46807984,0.49776018,0.46721813,0.39340947,0.37199171,0.44172187,0.46646343,0.49011055,0.5116343,0.39855504,0.41517448,0.40842366,0.41995596
NDAR_INVVF3B658H,0.46429114,0.50568824,0.54647801,0.59685848,0.58091604,0.5958908,0.48190741,0.37056438,0.38440648,0.42618194,0.42780336,0.4871937,0.4684873,0.47329958,0.47501004,0.35130368,0.36657664,0.43392747,0.47128744,0.4712566,0.47125831,0.40552415,0.36613972,0.45362289,0.46757602,0.48700401,0.526968,0.36477008,0.4049896,0.44971774,0.40730376
NDAR_INVVF47E1YM,0.38594357,0.42460673,0.55332981,0.54951357,0.54409616,0.61969269,0.45359064,0.30557927,0.32467946,0.45301822,0.42638914,0.45044289,0.45006629,0.47787621,0.47144325,0.27098426,0.28771501,0.48224222,0.46043363,0.51605584,0.46518219,0.37044238,0.32520306,0.4168692,0.42623449,0.44687694,0.48418086,0.34801336,0.38101799,0.37900404,0.3753602
NDAR_INVVF4AJE7R,0.48665482,0.49175793,0.58906292,0.57857383,0.58919253,0.62972654,0.48985527,0.39886457,0.39392277,0.45214104,0.43850617,0.45380554,0.47801136,0.47866288,0.46417218,0.35630025,0.33808272,0.45965053,0.48030304,0.513533,0.49809148,0.3813961,0.3709297,0.44291644,0.4630873,0.47444643,0.48213192,0.37550211,0.39399933,0.42520335,0.41050181
NDAR_INVVF5B2JT1,0.4725728,0.49567907,0.57916498,0.62638868,0.6308774,0.58366965,0.54513163,0.39400904,0.4114545,0.41635024,0.43491779,0.51374438,0.52198382,0.4675721,0.49010354,0.37993089,0.37265639,0.46992772,0.49298178,0.51450687,0.50822949,0.38932744,0.38513605,0.4305514,0.46544434,0.49326407,0.54722268,0.42620516,0.45094598,0.44898743,0.4323198
NDAR_INVVFCBH31R,0.43993184,0.51195888,0.5705847,0.61184595,0.61368657,0.64416764,0.50064677,0.37017231,0.41990737,0.43967935,0.46734182,0.51734976,0.50085543,0.5272796,0.5106553,0.3728105,0.352944,0.46672295,0.47124858,0.51383662,0.48683637,0.39510411,0.36526484,0.4212373,0.45028876,0.45826529,0.47099266,0.37245797,0.40933373,0.46883817,0.41853419
NDAR_INVVFMTWZYL,0.47348523,0.53931935,0.56654366,0.62240011,0.62050481,0.613958,0.47984889,0.36119547,0.35711609,0.44029116,0.44085991,0.43855883,0.43308735,0.46489243,0.45957038,0.29318187,0.30384816,0.45441323,0.46282164,0.51196538,0.48803944,0.37272572,0.36926046,0.47871997,0.47689993,0.51296989,0.49649771,0.40426668,0.3935263,0.41485397,0.38573883
NDAR_INVVG1MF8K5,0.4316547,0.47324687,0.55751623,0.58554153,0.58005313,0.55019116,0.50747344,0.3411697,0.34539962,0.4624089,0.4479033,0.48457545,0.47720834,0.48803219,0.4824759,0.34424213,0.32999651,0.45391963,0.46618443,0.49954716,0.46021179,0.40594971,0.38913281,0.4605282,0.44809932,0.46426408,0.47034354,0.38645158,0.39444732,0.42571613,0.43419068
NDAR_INVVGMX0BPT,0.43875896,0.47506048,0.56533791,0.59335258,0.61786766,0.62951477,0.48393551,0.35740139,0.36721276,0.42775335,0.44855981,0.46101702,0.47361338,0.43435308,0.4608465,0.32524512,0.33838626,0.42581694,0.43450351,0.45800926,0.45803587,0.37245493,0.36994551,0.45495843,0.49642995,0.51406422,0.51508585,0.39770949,0.41787154,0.39351435,0.40356226
NDAR_INVVGNCVUXB,0.52524942,0.54558078,0.60422607,0.60418214,0.60836157,0.68572818,0.526059,0.39360669,0.37723365,0.42241806,0.45919583,0.51678082,0.48078843,0.49616546,0.46118032,0.34938457,0.36620181,0.49455766,0.48482017,0.5324748,0.49721875,0.4278988,0.38753467,0.43513147,0.44915918,0.47593577,0.47721881,0.39916616,0.42254072,0.44781753,0.41812567
NDAR_INVVGTN3KC5,0.54960237,0.59239848,0.62819703,0.64003133,0.64403733,0.70049255,0.57962541,0.40137465,0.37865268,0.47714453,0.46961774,0.5357537,0.5258944,0.51335604,0.49472142,0.35288209,0.3704802,0.50604224,0.52186406,0.56692209,0.53646789,0.42943373,0.39770791,0.48536972,0.49364825,0.52009605,0.50877879,0.44253875,0.46549486,0.49464182,0.47135517
NDAR_INVVH22P5KB,0.41838439,0.49799197,0.53236378,0.52274504,0.52867733,0.59746707,0.42899997,0.35753861,0.37550906,0.42881735,0.40849125,0.44932118,0.43531451,0.46838043,0.46940729,0.28691771,0.31837628,0.45574875,0.44765537,0.4792829,0.46170972,0.33836686,0.31891747,0.39474271,0.40258055,0.41331544,0.45907347,0.35004806,0.36122224,0.36194135,0.33190939
NDAR_INVVH6HJA0V,0.47578918,0.47888818,0.58237422,0.60906799,0.62620063,0.64329472,0.53430584,0.39823182,0.39562593,0.45304421,0.43248965,0.5184472,0.50384112,0.53075951,0.50009142,0.38130075,0.37846183,0.51093791,0.50940879,0.52567842,0.50205606,0.42612432,0.39272491,0.45440081,0.46193681,0.48733039,0.50919942,0.42968413,0.4391138,0.45780035,0.43822139
NDAR_INVVHBYV2NC,0.50549264,0.54470359,0.58885773,0.59933779,0.60887481,0.64310583,0.55038529,0.38942634,0.4020938,0.47380503,0.47853235,0.51734794,0.50287245,0.50531293,0.51439098,0.42077471,0.42566642,0.49747238,0.49667568,0.52604165,0.50437792,0.39806508,0.38823421,0.43952012,0.45254067,0.48559395,0.49687569,0.39536172,0.42236791,0.48966965,0.46664735
NDAR_INVVHRDAP1X,0.44308292,0.50699628,0.59763238,0.57395285,0.5917124,0.66379451,0.5521393,0.41653259,0.42493627,0.44960062,0.4342527,0.49948345,0.49828113,0.49818312,0.49879086,0.39131338,0.38768363,0.47276895,0.49451132,0.50025337,0.50033683,0.40914697,0.37251166,0.41896326,0.43937645,0.44940685,0.49282374,0.39612673,0.42303296,0.4507408,0.44741997
NDAR_INVVHUHUPY6,0.43940873,0.53123987,0.5840874,0.60175879,0.60148912,0.61797328,0.54427654,0.38906204,0.41502586,0.43541484,0.45924053,0.51000842,0.49287864,0.46875021,0.46032287,0.3854072,0.37958326,0.49445443,0.48983403,0.51392057,0.49316006,0.4347116,0.40862208,0.43660971,0.46041437,0.45863853,0.46969637,0.39562844,0.43124162,0.4582593,0.45276402
NDAR_INVVJ521M24,0.44469604,0.44175782,0.55045794,0.5607556,0.5500434,0.58735445,0.49885614,0.36740216,0.34908334,0.44231073,0.42779349,0.45951082,0.47987936,0.48392143,0.49332128,0.31335741,0.39552111,0.45971478,0.47907425,0.50422365,0.48414203,0.3703257,0.38242836,0.43477907,0.42329311,0.46388765,0.42273566,0.39443238,0.34111355,0.42947514,0.40997688
NDAR_INVVJBX89D6,0.46969363,0.53930711,0.61565404,0.61767948,0.62078337,0.65697513,0.56753603,0.42648235,0.43593557,0.50989124,0.50134755,0.52446579,0.51159938,0.54816801,0.51429134,0.34420382,0.38953882,0.51058259,0.52713787,0.5650958,0.54729464,0.45827581,0.42644976,0.50526412,0.49203826,0.52869592,0.50658607,0.41949341,0.44169291,0.485514,0.45514547
NDAR_INVVJKH9K69,0.51470773,0.59899992,0.59887765,0.56522715,0.60816219,0.61804729,0.56247993,0.33936887,0.37942325,0.45216055,0.45891707,0.51485811,0.50404278,0.52293461,0.52753874,0.35095229,0.37426581,0.4866033,0.48829269,0.52959916,0.51717193,0.41642667,0.3956962,0.42468088,0.47311008,0.44807284,0.48956936,0.42229058,0.43883225,0.45413973,0.44967501
NDAR_INVVK4U0K21,0.45622565,0.49132081,0.59645156,0.59571782,0.58276341,0.6495164,0.5495551,0.39572227,0.37484536,0.45058644,0.42933521,0.53131041,0.48962378,0.51107141,0.4828359,0.38988313,0.40655474,0.49020727,0.48378327,0.53566151,0.52009354,0.42667123,0.39328782,0.46140355,0.44672088,0.48641276,0.48299292,0.39234392,0.40698165,0.45892557,0.42990768
NDAR_INVVKA2ACZA,0.41749671,0.47105348,0.58483042,0.59480803,0.588928,0.62624691,0.5432401,0.3755172,0.37678212,0.48218612,0.44532977,0.53820771,0.50868731,0.53696632,0.51046129,0.36122068,0.36483721,0.49984539,0.5079695,0.54036079,0.52581641,0.42443641,0.43582914,0.45142989,0.42669224,0.48896943,0.4981745,0.40325917,0.42296674,0.46099117,0.46445756
NDAR_INVVKA7FXC3,0.5000182,0.5341281,0.58406514,0.61124663,0.62708661,0.63567224,0.53782939,0.38980862,0.38995518,0.47477318,0.47440228,0.50171431,0.49607128,0.49369174,0.4733705,0.45311209,0.44177397,0.49698476,0.50712801,0.5382568,0.52150532,0.43971226,0.39832742,0.44703708,0.48020344,0.46755616,0.50536809,0.41926902,0.45489965,0.46371219,0.41796631
NDAR_INVVKF7FYHA,0.49972039,0.54444475,0.60227706,0.61178964,0.59891642,0.64528651,0.54899252,0.39651266,0.39379633,0.46109532,0.43286411,0.52964217,0.51196737,0.4881441,0.47434436,0.41545992,0.38716945,0.45423986,0.49320452,0.49361755,0.50504056,0.44706451,0.43066629,0.45554552,0.46152327,0.48981416,0.51874099,0.39445841,0.43203688,0.45690136,0.44281998
NDAR_INVVKPJ803Y,0.50786139,0.56361372,0.61055279,0.5975178,0.58524263,0.68260811,0.52516598,0.40994989,0.37544102,0.44418699,0.42731,0.54095713,0.51035771,0.49712907,0.4749892,0.41554305,0.40545649,0.51386774,0.50368713,0.53852033,0.51244669,0.4217186,0.38587522,0.44947604,0.42487341,0.49856085,0.47954925,0.39516695,0.4300441,0.48798203,0.44461927
NDAR_INVVKR3UP6G,0.46595074,0.51911973,0.56661727,0.60726229,0.58934217,0.64470266,0.48408661,0.41322428,0.4099664,0.45174516,0.4250392,0.49508322,0.49275479,0.48957354,0.47898505,0.36028457,0.37362151,0.4623425,0.48650242,0.49666269,0.49414371,0.39095064,0.36398136,0.44574742,0.44923414,0.46687497,0.48651185,0.38581677,0.41291305,0.40976671,0.39710341
NDAR_INVVLC9RFM1,0.42783656,0.52983083,0.59961826,0.61884606,0.61027197,0.65143787,0.55755248,0.38647438,0.37643083,0.49817218,0.47506341,0.51438146,0.47761435,0.56871785,0.52738715,0.38519965,0.39432361,0.49346065,0.50157656,0.52205824,0.51072527,0.42926809,0.39963463,0.49136173,0.47592678,0.5052069,0.5122365,0.40985769,0.44697168,0.48304465,0.43029361
NDAR_INVVLE1R1XX,0.44690233,0.4913842,0.56812642,0.598018,0.61700157,0.5960861,0.48104229,0.40364632,0.40071821,0.47210702,0.45016906,0.46982958,0.47616252,0.5134239,0.49714882,0.39218344,0.37186164,0.47639741,0.5060701,0.50103487,0.48756083,0.39685106,0.37320449,0.48103841,0.48159093,0.49724905,0.53377674,0.4058919,0.41128763,0.43292248,0.4262838
NDAR_INVVLHZP6FR,0.47783789,0.53523572,0.58429408,0.58705754,0.60133751,0.62623227,0.5442719,0.38115907,0.38663541,0.44933942,0.46387568,0.52058424,0.50670853,0.518591,0.51401388,0.39045988,0.38723118,0.50562282,0.49725064,0.53195454,0.50141131,0.39704892,0.36352775,0.40453327,0.46111516,0.44152673,0.48614642,0.41294573,0.42580256,0.4518077,0.42561968
NDAR_INVVLXUETVJ,0.55277219,0.57787295,0.59424145,0.60540634,0.60504608,0.59019278,0.56431314,0.40160387,0.40146812,0.46409489,0.48797178,0.535898,0.51679947,0.49262791,0.488843,0.37862507,0.36979104,0.49726031,0.51198355,0.54442941,0.52349791,0.41871155,0.39776363,0.42217434,0.44383841,0.46894349,0.5109863,0.43708459,0.44749408,0.49508129,0.44946639
NDAR_INVVM0UX0L1,0.39122248,0.40048465,0.51077828,0.58647704,0.58104109,0.53931728,0.47143974,0.31383879,0.29188603,0.4061141,0.41691814,0.43151709,0.42458483,0.42154909,0.4163557,0.26637281,0.24661842,0.40374954,0.41205806,0.44358716,0.46073612,0.37978677,0.35651608,0.44089536,0.45225931,0.47470408,0.45323881,0.32660084,0.36260295,0.36053538,0.36663445
NDAR_INVVM2X0W61,0.51186464,0.54823556,0.6081058,0.61325078,0.61563051,0.65781868,0.5593995,0.3925237,0.39308132,0.47385909,0.44704438,0.55534348,0.53673087,0.52125051,0.48854115,0.36066988,0.41113665,0.52413096,0.53846824,0.55508088,0.55329734,0.45379166,0.429969,0.46242407,0.46145557,0.51470154,0.51693515,0.40811773,0.41152519,0.49164898,0.47668112
NDAR_INVVM3WVMV7,0.45647731,0.54493777,0.59528117,0.59841903,0.60820006,0.65332151,0.55813231,0.37300794,0.39059657,0.44730294,0.4509037,0.53863299,0.51716933,0.51020971,0.50403926,0.3568839,0.33126008,0.50596725,0.49329418,0.52682501,0.50946694,0.41265849,0.40777643,0.4534281,0.4714836,0.50418134,0.52248947,0.39501108,0.44212445,0.46964798,0.4318005
NDAR_INVVMT7W436,0.49475592,0.52471104,0.58487939,0.56836361,0.60317226,0.62755644,0.50809967,0.33224867,0.33967536,0.4706948,0.46063504,0.48911206,0.49066802,0.4665206,0.47059139,0.31470266,0.30225812,0.47505001,0.48694122,0.49799934,0.50429027,0.44057418,0.39958082,0.44851172,0.4788302,0.44328633,0.50419749,0.39219914,0.40186288,0.43908607,0.43287955
NDAR_INVVN0L0E6W,0.43555484,0.4855047,0.59179416,0.58489522,0.60188386,0.63709171,0.54838022,0.3813239,0.39887968,0.45643241,0.44774228,0.4995181,0.49899711,0.47063295,0.47564733,0.35907616,0.37511591,0.47200635,0.4904325,0.52061702,0.49648892,0.40161035,0.36474035,0.44005,0.45066689,0.44022263,0.47033291,0.40271732,0.4052726,0.44985951,0.45890851
NDAR_INVVNAD3K0E,0.3942539,0.52477658,0.55245433,0.55987225,0.57673217,0.57164319,0.53970941,0.30329667,0.30170759,0.4350802,0.42963958,0.50766787,0.50725508,0.4664719,0.45954842,0.34215268,0.332005,0.45604754,0.48503875,0.50647094,0.49459485,0.41530391,0.41836925,0.42321192,0.43863899,0.45661282,0.49303163,0.36700498,0.39349897,0.45330103,0.41810101
NDAR_INVVNKYK7HM,0.46922241,0.47356969,0.56294902,0.61151619,0.5785705,0.61204611,0.53453589,0.37490073,0.37486392,0.45725478,0.46601818,0.50702989,0.49002845,0.49726193,0.47390029,0.36749688,0.36756945,0.50205059,0.49289906,0.53016603,0.51496338,0.39679813,0.38375209,0.4452962,0.44482991,0.49644352,0.49214765,0.40298888,0.40975102,0.43737606,0.41857365
NDAR_INVVNPA317C,0.40936125,0.39759234,0.51473238,0.51998176,0.52233515,0.57187613,0.43005978,0.30682378,0.2949351,0.41744604,0.40929547,0.43544112,0.41700219,0.452394,0.40347121,0.2575908,0.25749218,0.4248303,0.416948,0.4727948,0.4412932,0.3583459,0.34162936,0.39544991,0.38811563,0.42967015,0.42162192,0.35424519,0.37350943,0.36832317,0.34514437
NDAR_INVVNRTKY5K,0.40821826,0.50114633,0.63105042,0.57051946,0.58283876,0.68045398,0.58767653,0.3734928,0.39698219,0.49926684,0.45921131,0.50418835,0.48838153,0.45736839,0.4671641,0.33278283,0.35284464,0.48264619,0.48915137,0.52742663,0.50523861,0.44218094,0.4198777,0.41481271,0.403467,0.41929482,0.45400303,0.42501698,0.44700016,0.50354699,0.46985999
NDAR_INVVNVXNELX,0.41559565,0.50440722,0.58377763,0.59251241,0.59952913,0.64818928,0.53094932,0.40187231,0.3879477,0.42228329,0.45569352,0.48753603,0.48295815,0.49725973,0.49972375,0.35067537,0.33565975,0.45341626,0.47211329,0.48938568,0.49396476,0.4130471,0.3667772,0.43834374,0.4483662,0.48526402,0.51507545,0.3807366,0.39963639,0.46852734,0.43047372
NDAR_INVVP326VDY,0.4650965,0.49599332,0.60675237,0.63372334,0.63567463,0.64777921,0.5569577,0.39500528,0.39665867,0.51012076,0.47611385,0.5412659,0.51525218,0.54491478,0.51577259,0.3727105,0.39410238,0.51013304,0.48327792,0.53147406,0.49843877,0.46956252,0.43887858,0.48471132,0.49922691,0.51580005,0.5300078,0.43808228,0.45544678,0.49433307,0.45965914
NDAR_INVVP45XG3A,0.54756564,0.57475219,0.61335486,0.58413548,0.57593791,0.65335967,0.56578321,0.42204361,0.41963208,0.482058,0.47623173,0.54006247,0.51028091,0.4977213,0.47012685,0.37822612,0.37703276,0.50930204,0.50683634,0.554735,0.52870127,0.44989961,0.40799781,0.47166356,0.45158708,0.4686981,0.47153402,0.4159221,0.42579349,0.49172415,0.4533987
NDAR_INVVPFWLP9R,0.41210569,0.45071424,0.55759654,0.5556009,0.56839314,0.58075465,0.51875461,0.33164085,0.35447364,0.43315515,0.45227379,0.46145498,0.45887526,0.43366458,0.43740206,0.27370128,0.25950039,0.44211812,0.4869112,0.48291068,0.4968972,0.37020505,0.36705707,0.42659162,0.4646899,0.42238192,0.46781035,0.37875884,0.38748025,0.38174608,0.40090905
NDAR_INVVPNC7BR6,0.51637712,0.53729038,0.56889227,0.55957569,0.57446101,0.60555698,0.49457957,0.39945926,0.38831248,0.44527196,0.42164793,0.48063461,0.46148513,0.49245452,0.47335186,0.35650215,0.3478336,0.46263857,0.4902082,0.5177597,0.50976898,0.40485002,0.35552881,0.42372299,0.42089292,0.4637795,0.47547697,0.39455307,0.40064859,0.40244765,0.39530641
NDAR_INVVR5BRZPY,0.36398506,0.39094196,0.506895,0.53248417,0.51014962,0.60178409,0.40774762,0.32114758,0.29451628,0.41326136,0.38917722,0.41694408,0.40349829,0.45894152,0.43167459,0.26444533,0.26360388,0.39626366,0.42053669,0.42408938,0.41980151,0.31534043,0.28524527,0.41033075,0.40580914,0.44426411,0.43644957,0.30828396,0.33635111,0.34927562,0.30480497
NDAR_INVVR8GJJYB,0.45026556,0.50433592,0.58489682,0.61351305,0.62835121,0.62733604,0.52957539,0.41008311,0.42646994,0.45918536,0.46489044,0.52527782,0.52026513,0.4779344,0.48479267,0.35153417,0.34017007,0.47644251,0.48125495,0.50844249,0.50902689,0.43897255,0.40001903,0.43844463,0.44423391,0.48468679,0.51390795,0.35040543,0.39771077,0.46087808,0.45401036
NDAR_INVVRATUJUU,0.51470311,0.50521073,0.53617363,0.55915362,0.59107581,0.59612352,0.47329698,0.38942047,0.37207513,0.41733926,0.43496528,0.47774265,0.47758903,0.46348995,0.46051284,0.34348985,0.35099721,0.47208672,0.49159834,0.51343801,0.49735231,0.38141686,0.35580734,0.40522256,0.46653613,0.46322717,0.53062548,0.35323663,0.38289422,0.44006934,0.42864417
NDAR_INVVRYNAJ4H,0.4508302,0.42260683,0.58044842,0.59417259,0.59320922,0.6413173,0.53672847,0.38246807,0.37464333,0.42779035,0.41970415,0.51532053,0.50276292,0.50929854,0.49184415,0.37916585,0.35096337,0.45107326,0.45577875,0.487414,0.48568112,0.39431109,0.37586543,0.42559024,0.42610079,0.47633617,0.4775454,0.41435907,0.39806592,0.47020281,0.42218305
NDAR_INVVRZMJVUZ,0.45780589,0.48529239,0.57579097,0.63737444,0.63363291,0.6191587,0.53344933,0.39909763,0.40181152,0.49102898,0.48564425,0.49710032,0.48643885,0.51092564,0.51216956,0.37162035,0.38518178,0.46652959,0.47945576,0.52295454,0.47363245,0.3767627,0.36509513,0.50647166,0.50453547,0.5265757,0.53813965,0.36143364,0.33544979,0.4464133,0.42265602
NDAR_INVVUD7L4FZ,0.43865939,0.43319533,0.53105339,0.54444083,0.54960289,0.55700923,0.49901962,0.32278146,0.31679429,0.39993007,0.38729067,0.45708891,0.44102431,0.41723912,0.4314135,0.30060909,0.28419647,0.43611211,0.45835908,0.4722598,0.47226341,0.36071536,0.34050457,0.40785992,0.41154653,0.43466936,0.43520295,0.37768783,0.37598835,0.41834243,0.39708428
NDAR_INVVULYL2L9,0.43117311,0.49697965,0.59180513,0.64345308,0.6186772,0.66131122,0.54590678,0.38637625,0.38579271,0.48924179,0.46607864,0.51156043,0.4879914,0.48940859,0.48968707,0.36500692,0.33954723,0.50638941,0.50782299,0.55484487,0.52193094,0.41497038,0.39327092,0.50582364,0.49692343,0.54743433,0.52041157,0.42649038,0.44838285,0.48024751,0.45162123
NDAR_INVVUMNAHPB,0.45897709,0.53733211,0.61286774,0.59377717,0.60828958,0.67792489,0.54625718,0.36833884,0.36545112,0.45914845,0.45723088,0.51541301,0.51641149,0.50831544,0.50717075,0.35702645,0.37618071,0.48069348,0.49700741,0.53387851,0.51068691,0.43589045,0.41078523,0.44990243,0.45863415,0.47789781,0.47837244,0.39737107,0.43364192,0.4876675,0.46889914
NDAR_INVVV34F5T4,0.53375844,0.5441072,0.62838851,0.61957722,0.63146781,0.67903485,0.58661874,0.40110189,0.39474149,0.50252547,0.49721222,0.55211493,0.53076831,0.53936112,0.53338877,0.43251672,0.42872333,0.51904647,0.52207243,0.55093699,0.53039102,0.44722912,0.40724822,0.4669415,0.47433993,0.4843707,0.5009437,0.45682999,0.47078628,0.49867827,0.48150898
NDAR_INVVV5V2KXY,0.47374895,0.5752361,0.58125331,0.63049634,0.63475325,0.63576494,0.52103254,0.34263289,0.35500007,0.46293145,0.45560701,0.51866061,0.50976916,0.4953525,0.51395883,0.35532309,0.38649232,0.50830802,0.51693521,0.53441381,0.51088806,0.46453181,0.44058278,0.49146523,0.50731229,0.51692646,0.53485571,0.37882227,0.39913622,0.43457073,0.44521815
NDAR_INVVVD39H82,0.53385394,0.57173883,0.60271144,0.63606817,0.62955021,0.59094112,0.57174852,0.41070826,0.44504465,0.49054464,0.51319607,0.48735412,0.46889804,0.5401994,0.5179692,0.34568139,0.33200554,0.47641396,0.49910865,0.53363475,0.5070933,0.42830343,0.37267191,0.47991511,0.50030355,0.5075577,0.56468841,0.40598195,0.4376953,0.46039274,0.43407271
NDAR_INVVVTG7PLK,0.52662731,0.58677403,0.62842883,0.63198621,0.64264195,0.69720243,0.5646303,0.43224601,0.41562761,0.51482052,0.51126277,0.52057792,0.51865885,0.52476746,0.50576973,0.41156528,0.38248358,0.51137857,0.51617366,0.5553142,0.52380576,0.44748102,0.41198983,0.49199261,0.48680317,0.50697351,0.51491714,0.4086829,0.4273324,0.49117982,0.46624534
NDAR_INVVVTZFFUA,0.31701422,0.37362701,0.47820757,0.502354,0.49402349,0.52508964,0.40113481,0.30528164,0.30871064,0.39378011,0.36206202,0.42426902,0.39858861,0.40124966,0.40250688,0.26553093,0.26852457,0.39605445,0.39097204,0.43463999,0.41087343,0.34629874,0.31332576,0.39515471,0.40386015,0.411212,0.42176673,0.31742427,0.34295699,0.34680267,0.33060946
NDAR_INVVW7UWF8E,0.4656766,0.53631842,0.59153764,0.602021,0.60529934,0.63237267,0.54852221,0.3644843,0.35791163,0.45786689,0.47053241,0.52552742,0.51888515,0.47479093,0.49535123,0.35807308,0.42562211,0.46901897,0.50266499,0.51860918,0.51822823,0.43319651,0.4181881,0.4363129,0.46109112,0.4467737,0.49818753,0.38646661,0.40084435,0.47335588,0.46522998
NDAR_INVVWUJFEDA,0.45050751,0.51485725,0.59806982,0.62665353,0.61012151,0.65666847,0.55880842,0.40937739,0.43054852,0.45658428,0.43101755,0.51749827,0.50974991,0.51468593,0.52311468,0.39705985,0.40237644,0.50439044,0.50100314,0.54278251,0.52448716,0.41171063,0.38852513,0.45316552,0.44362939,0.49718777,0.50610924,0.40914696,0.42817746,0.49403939,0.45042824
NDAR_INVVWY740UE,0.43114057,0.52411537,0.60481777,0.63343787,0.64757692,0.65874654,0.55879509,0.35835167,0.36587893,0.48071182,0.49688213,0.53062289,0.50763733,0.46160643,0.46870577,0.33894249,0.33689281,0.50742411,0.50781766,0.54691382,0.51873476,0.42657066,0.38427409,0.45426242,0.48508982,0.46408277,0.50553539,0.41145181,0.45865461,0.47644226,0.45523763
